"date","produced","destroyed","mining.value"
2013-10-05,2909367770295.18,1183100103087.1,865580769932.851
2013-10-06,2899013515019.4,1267043031520.47,912776453944.01
2013-10-07,2426000231707.78,732180123735.283,709693011119.071
2013-10-08,2860769750877.52,862701718064.404,706114631834.877
2013-10-09,2625528070896.98,793574487175.655,750220679505.286
2013-10-10,2734210237494.43,856998152906.325,755011387929.859
2013-10-11,2492114859690.52,864974477775.289,731022501864.325
2013-10-12,2655136129380.06,1044469760232.9,843188601056.206
2013-10-13,2879665155646.51,1231503286085.82,885182125113.729
2013-10-14,2769782801585.3,868943282675.958,724129472834.147
2013-10-15,2618924466106.5,858812352657.864,759299070930.255
2013-10-16,2702936550327.97,741635484240.835,798101456488.619
2013-10-17,2606965297959.57,873821123901.182,807069248272.164
2013-10-18,2570088391634.28,836390165636.823,1074729205471.04
2013-10-19,2551337951178.11,1257617127005.15,1274528088924.37
2013-10-20,2530543044242.92,1280356242085.3,1473832036057.12
2013-10-21,2576618885441.85,771551806533.593,1216071805687.28
2013-10-22,2629304682616.02,710505431027.366,1511272324022.68
2013-10-23,2661419581627.05,1180004989330.56,1324272280956.11
2013-10-24,2586556033511.43,821836199475.279,1429959225066.52
2013-10-25,2852964694996.71,884574046898.862,1054711091285.92
2013-10-26,2928386604320.19,1090181747181.02,1514955835104.9
2013-10-27,3099331795819.51,1296367174080.01,1871877043218.8
2013-10-29,2503692415709.47,856970758268.738,1445264597899.18
2013-10-30,2730904051062.2,800369830363.08,1631766755509.98
2013-10-31,2618609510835.63,782390687652.861,1202448967856.83
2013-11-01,2731513656596.33,813834699821.784,1447807680105.33
2013-11-02,2922544487908.77,1216088252988.98,2023917080315.93
2013-11-03,2668408230598.84,1275096972946.24,2108834835157.72
2013-11-04,3000294836245.14,868646883204.705,1787014084077.06
2013-11-05,2757544561586,1030359386448.52,1261999384129.61
2013-11-06,2713045061580.17,890748575789.769,1348312877573.04
2013-11-07,2766066996474.83,1224221946161.65,1640204129009.2
2013-11-08,2823398404881.18,1026894297132.77,1281750252039.34
2013-11-09,2779143302570.98,1238115801063.26,1380688254963.48
2013-11-10,3164702750479.58,1380114218903.51,1652645954009.07
2013-11-11,2910115403097.55,918511119212.934,1246132984424.27
2013-11-12,2799860326320.36,864101797230.12,1485475915106.25
2013-11-13,3037295452617.83,805748164735.781,1601929030478.75
2013-11-14,2797676344645.41,785819108884.863,1187759923461.29
2013-11-15,2756769927515.13,811427477293.849,1059354662635.12
2013-11-16,2645558461936.63,1229778010751.87,1470797845588.06
2013-11-17,2825237216744.57,1365395406020.47,1054042071274.76
2013-11-18,2653292980120.84,888076117583.93,761762648117.172
2013-11-19,4279279115659.4,708530995022.747,605995974300.853
2013-11-20,4232805287927.99,956307431311.664,675846812487.132
2013-11-21,3636559893581.46,988435393840.595,700815332387.857
2013-11-22,3332813217261.87,898617995489.645,745061374344.087
2013-11-23,3426265407312.85,1501676576440.85,913255658475.734
2013-11-24,3432579206470.6,1505921855193.23,971596667073.233
2013-11-25,3319877607724.52,859030833431.322,751949274673.517
2013-11-26,3241187354838.65,1021388398026.58,814609124301.694
2013-11-27,3225885088778.65,955264585705.601,812917748961.38
2013-11-28,3103798925971.3,889447301405.816,833787044688.112
2013-11-29,3118064372945.8,890006948886.634,902096561747.487
2013-11-30,3498933042831.73,1172173793091.76,976445606332.164
2013-12-01,3239080361192.37,1259877163403.37,1056223750662.1
2013-12-02,3004788454511.96,1071027201126.2,759432127051.312
2013-12-03,3031653186370.03,850812187267.165,773642184995.811
2013-12-04,3017694762241.57,888200534411.628,846077975284.78
2013-12-05,3184854121797,894295235597.035,842251638133.528
2013-12-07,3003097624862.66,1461708585403.52,1024599049290.09
2013-12-08,3282590921592.98,1379447547735.09,1038669145188.95
2013-12-09,3203658757433.92,878334668226.912,780502744170.156
2013-12-10,2913963825964.2,930699568381.558,818800437387.733
2013-12-11,2812725910059.13,808392113454.896,939640852991.565
2013-12-12,3013795819173.48,891047910866.36,831080313750.082
2013-12-13,3085930122077.19,1060196786032.21,820783895759.387
2013-12-14,3192906982838.43,1372427628405.19,928540848500.964
2013-12-15,3134311504347.53,1452636347188.69,961262140154.143
2013-12-16,3054537323210.26,1209243079460.63,764191429203.701
2013-12-17,3099197499451.27,1027325652221.04,796509457629.749
2013-12-18,2860837506459.65,869240643992.018,825457814574.75
2013-12-19,2751891455947.76,803700625142.163,820912480096.337
2013-12-20,2914342292121.4,907280310267.19,767831059321.35
2013-12-21,2986531703425.19,1132946485874.44,857628890435.732
2013-12-22,2978988990753,1122812241225.59,968030416087.954
2013-12-23,2930278497252.29,896797644382.395,803943859067.831
2013-12-24,3075742471011.49,748052697915.769,728284608442.511
2013-12-25,2603122276210.46,696046920363.19,789257628312.468
2013-12-26,2868629232903.13,868179590446.424,856748984405.389
2013-12-27,2877851823422.92,979498800312.136,808147520993.075
2013-12-28,2839713085833.28,1066068751681.52,884608966974.002
2013-12-29,2903912483772.26,1259418010810.85,950930995245.955
2013-12-30,3291718077189.45,1179222309492.67,807069470199.655
2014-01-01,2486912855412.83,1120989360074.81,821576404369.926
2014-01-02,2804865152808.64,1109635910285.78,851560874966.547
2014-01-03,2955404600996.51,1315038937138.74,793632539051.456
2014-01-04,3200793429338.17,1193114828683.04,906020635138.283
2014-01-05,3207595685272.18,1434548568624.26,947176388296.297
2014-01-06,3065622787419.46,1310847899416.18,770352971356.9
2014-01-07,2996625553760.12,1021495832864.31,776773877171.6
2014-01-08,2808986204802.85,952168152331.209,806479796086.309
2014-01-09,2900304188808.62,900158321349.889,807938616890.607
2014-01-10,3176816089188.55,1022525138015.45,759990173503.217
2014-01-11,3135385287777.53,1278828618282.27,912348136991.363
2014-01-12,2974623633554.16,1374925521507.23,947924003344.031
2014-01-13,3134355176404.75,883802395579.67,769108036909.281
2014-01-14,3022387642618.72,807579654497.824,786883742395.558
2014-01-15,2916690783938.22,975798057018.185,824156086265.213
2014-01-16,2837373077298.26,887910115400.587,815899307108.272
2014-01-17,2761768976461.04,1005301627266.33,771142736576.63
2014-01-18,3220722725507.78,2044695959511,911023107209.043
2014-01-19,3025087717831.99,1969417470751.58,918519918341.171
2014-01-20,3008941588538.17,1092457473494.88,794686828076.875
2014-01-21,2906127432515.89,927071831066.237,802461864514.939
2014-01-22,2999066137972.96,962832930412.846,836775607386.528
2014-01-23,2807056575467.43,865659720349.38,848001705027.575
2014-01-25,2852961488734.96,1396869247128.49,908877657261.788
2014-01-26,2984437629161.15,1414670223492.42,965739241787.633
2014-01-27,2846276167318.99,1987939052950.68,753565022010.818
2014-01-28,3354528863181.34,2439254059441.76,617608043546.104
2014-01-29,3479298145029.72,1016448079529.35,805646858859.71
2014-01-30,3036943308207.64,977341058560.454,873540421172.424
2014-01-31,3071994325574.16,1140724343805.12,812832473274.255
2014-02-01,3055951657077.01,1655736552083.29,964632189201.912
2014-02-02,3181860428743.58,1503306771971.18,1033938678016.88
2014-02-03,3032118385308.22,936164195809.662,804468894196.327
2014-02-04,2941845721606.65,1071056490480.85,851126906506.481
2014-02-05,2871726855493.09,1045481551459.03,904703126220.351
2014-02-06,3062255599398.42,1062943560060.6,891823668705.275
2014-02-07,3018974675591.53,1119367074395.44,830477901953.98
2014-02-08,3415897813043.59,1440204840286.34,996872209545.813
2014-02-09,3247927287932.67,1429733411372.62,1046423713187.01
2014-02-10,3319705645043.22,1047162409157.18,819700841702.118
2014-02-11,3085289614517.94,1047787121107.07,866980124489.414
2014-02-12,3275966076535.87,930875897881.553,912602731154.705
2014-02-13,3038802120858.1,974920762036.178,939488904292.402
2014-02-14,3063642625559.96,987920508889.214,857766827727.531
2014-02-15,3289768385237.95,1463687878133.96,1012399638127.79
2014-02-16,3425438010684.5,1368675179418.21,1079009751717.57
2014-02-17,3285388572169.44,1172657919679.03,856825168025.999
2014-02-18,3240044523862.15,916022158893.78,885438510988.395
2014-02-19,3365469585432.31,830833646794.238,885870881820.715
2014-02-20,2780000532882.46,945228500987.375,931866439914.455
2014-02-21,2809352390865.54,918188565583.689,913908787182.752
2014-02-22,3194158809877.79,1410011853150.3,1028542278046.18
2014-02-23,3037298798457.73,1420642719648.72,1055488311670.93
2014-02-24,3342904876209.09,946525398967.075,833268064961.993
2014-02-25,2817886469345.99,1004044652617.25,852022901593.264
2014-02-26,2892860557811.03,862772795293.707,912025801460.069
2014-02-27,2998234368629.45,958220685886.913,935377090731.355
2014-02-28,3280614630293.72,977948062219.037,819142888131.04
2014-03-01,3095728838840.35,1360665225733.9,997866106285.8
2014-03-02,3020955103085.91,1417076359632.55,1076074144093.44
2014-03-03,2936486574571.58,923982542663.809,867762387721.773
2014-03-04,2975217773312.25,850626559110.444,921407761740.606
2014-03-05,2865404081093.28,864038706703.991,909325001999.937
2014-03-06,3017615224344,878732273528.613,955063867599.3
2014-03-07,2977311765671.29,892696004275.754,914018066397.753
2014-03-08,3048344198704.38,1213585015784,1016827790878.64
2014-03-09,2817550997667.81,1293916231913.06,1073104393031.03
2014-03-10,3094751621589.59,1088301465497.02,873910109079.299
2014-03-11,2805720991076.63,984736102337.501,887419718981.403
2014-03-12,3207679812610.02,805156180912.177,791324737717.72
2014-03-13,2975231722918.84,920355104751.434,689156038435.612
2014-03-14,2981367259583.51,828923592563.445,858294950259.303
2014-03-15,3144693227778.84,1480561686510.72,982511117291.463
2014-03-16,3195114795713.85,1510697798768.58,1063390207799.51
2014-03-17,3063882725025.73,898354664664.829,896979567938.921
2014-03-18,2937744294062.14,870595738456.775,928854334576.741
2014-03-19,3117707235578.96,774702218675.223,916274601843.305
2014-03-20,3148325755838.55,879992674740.983,920600052703.346
2014-03-21,3112916189039.79,1008245006017.77,858943814065.612
2014-03-22,3119268985738.45,1249586885609.09,976672462020.864
2014-03-23,3079027396276.86,1438966774884.98,1031471162655.73
2014-03-24,2802655120677.71,867905357427.074,827630633727.258
2014-03-25,2751752666690.21,800354713871.037,836608809311.607
2014-03-26,2609516077505.17,810417280230.848,873798672966.211
2014-03-27,2732540926950.95,788192249387.717,879137512808.895
2014-03-28,2973849348861.59,962605304153.913,818829018756.089
2014-03-29,3026964914411.09,1310683873069.49,941490283426.105
2014-03-30,3177532464461.13,1252274168811.74,946116747282.943
2014-03-31,3134429737953.62,744957897374.861,797634389677.309
2014-04-01,2895052972312.29,820333444002.248,805152930657.555
2014-04-02,2903683148866.9,688566083640.965,844969923889.321
2014-04-03,2675298008266.28,805048930929.589,878778847683.145
2014-04-04,2972210397784.05,819967261522.949,845540356684.093
2014-04-05,2874143754365.46,1138227607010.18,938836864873.004
2014-04-06,2807165194059.27,1216836205078.93,977298329393.476
2014-04-07,3161882865767.12,731270811203.089,806674657602.221
2014-04-08,3048947518565.99,797533531223.501,826540536953.033
2014-04-09,2902016350883.91,736686545133.465,859130808049.589
2014-04-10,2774363517832.71,745839179513.365,863699826973.657
2014-04-11,2958566473782.19,834983765170.809,809793398157.928
2014-04-12,2749081808679.11,1140216911821.79,943959595757.635
2014-04-13,3145380288852.02,1324775547705.82,987911952111.335
2014-04-14,2871715588718.89,668821230423.102,755972220020.548
2014-04-15,2605384763736.34,885936980043.744,832806823924.07
2014-04-16,2777153536065.51,821742718894.506,852176098043.214
2014-04-17,2817831328583.42,779138891059.958,862785410784.128
2014-04-18,2906356394490.92,1034512837732.7,886719332824.24
2014-04-19,3083396082873.81,1127639167559.08,898329306209.982
2014-04-20,2802517116754.07,1053624177160.56,931051331410.934
2014-04-21,2837157104185.23,896085128551.375,873838446105.983
2014-04-22,2930886220860.88,909768774105.483,833333290617.375
2014-04-23,2709022343094.58,831017864388.032,845120140881.595
2014-04-24,2600255877719.04,786114552891.239,866572041740.244
2014-04-25,2548820385339.07,835276135980.662,803139306915.762
2014-04-26,2386280490151.38,1261063220819.23,912596641615.851
2014-04-27,2348977080329.51,1375799648878.24,987776471795.695
2014-04-28,2235912631752.76,799573029982.163,778141175997.647
2014-04-29,2247594717491.9,663714870475.86,807710275080.605
2014-04-30,2642596605393.65,788706721590.409,853680326078.612
2014-05-01,2519953974781.3,847631448878.846,931945570143.895
2014-05-02,2877722439155.52,886254042009.395,872156934574.728
2014-05-03,2891387954304.28,1144969087023.6,968138503062.127
2014-05-04,2844141437636.36,1117654160333.32,1006310555945.33
2014-05-05,3095719631589.41,860479741924.481,868680589522.535
2014-05-06,2744991368478.93,801947677142.737,874289691320.594
2014-05-07,2878370565477.41,958210294446.598,947021418600.858
2014-05-08,2946888535643.63,811086843179.357,927526909976.279
2014-05-09,3016411679571.26,885033789304.973,892680812680.142
2014-05-10,2927818233256.85,1247782790392.1,1009577594320.92
2014-05-11,3189746238031.88,1092977112104.12,1045024029758.44
2014-05-12,2632448898730.11,727896233421.846,914104315959.013
2014-05-13,3104292705103.2,836952584611.993,883091516718.287
2014-05-14,2803030730789,812899401726.481,904090178595.61
2014-05-15,3110520508206.7,1028488801143.32,888357589372.747
2014-05-16,2886271245827,925865734222.442,843028818292.768
2014-05-17,2917220702403.09,1066649221951.56,965466082159.446
2014-05-18,2982191346756.28,1161511436685.41,1029455851532.54
2014-05-19,3055723657747.07,740117877059.138,849693328441.899
2014-05-20,2872068191455.87,819432583248.863,853137741979.075
2014-05-21,3103351328919.05,847335864121.188,835838694892.938
2014-05-22,2909063996109.08,861418095062.627,869057279585.712
2014-05-23,2725048889178.38,833736563297.641,886040318924.61
2014-05-24,2773582845441.52,1051671968538.34,979506740628.028
2014-05-25,3075643829127.99,1048614748125.27,1028000926974.91
2014-05-26,2796172727488.02,1005149561780.21,951846962182.29
2014-05-27,2492378362654.58,850470155595.427,903078397564.866
2014-05-28,2697232675475.5,867820857144.655,895468868977.925
2014-05-29,2741913834158.41,917926036020.952,1002040645445.04
2014-05-30,3008672212629.65,975980993302.797,882993388762.78
2014-05-31,2809218843244.51,1178803291795.99,964210475101.446
2014-06-01,2981083063874.78,1187357641483.74,1026348444077.99
2014-06-03,3203583417870.51,720922098914.762,737870912029.165
2014-06-04,3414493129868.76,919624358103.28,880735240770.087
2014-06-05,3564811384372.96,894728059318.218,960204133933.794
2014-06-06,3113963744778.58,900968807601.548,922535736684.145
2014-06-07,3196315186046.54,1257621637464.94,1007392429316.21
2014-06-08,3319800292462.46,1258550066878.48,1104833638449.43
2014-06-09,3147025061482.7,924665738219.448,976976955095.418
2014-06-10,3103563249867.63,782939517779.534,936659570069.851
2014-06-11,3117159016799.05,842950067358.325,955735368285.818
2014-06-12,2851097678359.28,731649298995.914,947140143808.304
2014-06-13,3076008336676.43,920417830174.962,882439244326.475
2014-06-14,3064556839186.23,1185220321453.73,1020868172274.74
2014-06-15,3184078348143.58,1166482076697.96,1069907469334.4
